Log,Folder,Original Labels,Original Model Precision,Original Log Simplicity,Original Log Generalization,Precise Log Precision ,Precise Log Simplicity,Precise Log Generalization,Unrefined Log Precision,Unrefined Log Simplicity,Unrefined Log Generalization,Xixi Log Precision,Xixi Log Simplicity,Xixi Log Generalization,Variant Threshold,Unfolding Threshold,Log Size,Refined Log Precision,Refined Log ARI,Refined Log Simplicity,Refined Log Generalization,Name
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,1.0,0.0,500,0.5467427424916922,0.0217504389955183,0.6969696969696969,0.8851698813053955,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,1.0,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.9,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.8,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.7,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.6,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.5,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.4,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.3,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.2,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.1,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.9,0.0,500,0.5467427424916922,0.0217504389955183,0.6969696969696969,0.8851698813053955,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,1.0,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.9,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.8,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.7,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.6,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.5,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.4,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.3,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.2,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.1,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.8,0.0,500,0.5467427424916922,0.0217504389955183,0.6969696969696969,0.8877890949862193,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,1.0,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.9,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.8,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.7,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.6,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.5,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.4,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.3,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.2,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.1,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.7,0.0,500,0.5467427424916922,0.0217504389955183,0.6969696969696969,0.8877890949862193,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,1.0,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.9,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.8,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.7,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.6,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.5,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.4,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.3,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.2,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.1,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.6,0.0,500,0.5467427424916922,0.0217504389955183,0.6969696969696969,0.8877890949862193,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,1.0,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.9,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.8,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.7,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.6,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.5,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.4,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.3,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.2,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.1,500,0.5467427424916922,0.0,0.6949152542372882,0.9317294039389122,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.5,0.0,500,0.4141798137236266,0.0640932672887663,0.6744186046511628,0.8728600239971185,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,1.0,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.8377972943759939,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,0.9,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.8081077695227246,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,0.8,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.8357901220707236,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,0.7,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.813605830146537,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,0.6,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.813605830146537,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,0.5,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.8081077695227246,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,0.4,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.8357901220707236,mrt06-2056/AM_1
AM_1,mrt06-2056,"['E', 'N']",0.938542675707674,0.7454545454545455,0.935564420507376,0.938542675707674,0.7454545454545455,0.9339569290153626,0.5467427424916922,0.6949152542372882,0.9317294039389122,0.5467427424916922,0.6969696969696969,0.8435524829080524,0.4,0.3,500,0.5948859911124063,0.0396814956394812,0.6666666666666666,0.8357901220707236,mrt06-2056/AM_1
