EventID,CaseID,Timestamp,Activity,PriorityLevel,FileSize,ProcessingTime,Resource
62,C00008_r2,2025-01-01 08:17:03,Revise document,8,932,182.0,Supervisor
63,C00008_r2,2025-01-01 08:17:04,Send Revision Note,8,3081,182.1,Senior Analyst
64,C00008_r2,2025-01-01 08:17:05,Submit application,8,3081,182.1,Senior Analyst
65,C00008_r2,2025-01-01 08:17:06,Reject submission,1,922,145.6,Head Manager Assistant
66,C00008_r2,2025-01-01 08:17:07,Complete process,0,0,0.0,System
67,C00014_r0,2025-01-01 08:26:00,Start process,5,10,10.0,System
68,C00014_r1,2025-01-01 08:26:01,Start process,5,10,10.0,System
69,C00014_r2,2025-01-01 08:26:02,Start process,5,10,10.0,System
70,C00014_r0,2025-01-01 08:27:00,Check document,2,120,30.0,Clerk
71,C00014_r1,2025-01-01 08:27:01,Check document,2,120,30.0,Clerk
72,C00014_r2,2025-01-01 08:27:02,Check document,2,120,30.0,Clerk
73,C00015_r0,2025-01-01 08:28:00,Start process,5,10,10.0,System
74,C00014_r0,2025-01-01 08:28:00,Submit application,3,143,30.0,Clerk
75,C00014_r0,2025-01-01 08:28:01,Review submission,8,850,100.0,Reviewer
76,C00014_r1,2025-01-01 08:28:01,Submit application,3,143,30.0,Clerk
77,C00015_r1,2025-01-01 08:28:01,Start process,5,10,10.0,System
78,C00015_r2,2025-01-01 08:28:02,Start process,5,10,10.0,System
79,C00014_r1,2025-01-01 08:28:02,Review submission,8,850,100.0,Reviewer
80,C00014_r2,2025-01-01 08:28:02,Submit application,3,143,30.0,Clerk
81,C00014_r2,2025-01-01 08:28:03,Review submission,8,850,100.0,Reviewer
82,C00014_r0,2025-01-01 08:29:00,Approve application,2,130,20.0,Manager
83,C00015_r0,2025-01-01 08:29:00,Check document,2,120,30.0,Clerk
84,C00015_r1,2025-01-01 08:29:01,Check document,2,120,30.0,Clerk
85,C00014_r1,2025-01-01 08:29:01,Disapprove application,2,130,20.0,review_board
86,C00014_r0,2025-01-01 08:29:01,Complete process,0,0,0.0,System
87,C00014_r1,2025-01-01 08:29:02,Revise document,8,932,182.0,Supervisor
88,C00015_r2,2025-01-01 08:29:02,Check document,2,120,30.0,Clerk
89,C00014_r2,2025-01-01 08:29:02,Approve application,2,130,20.0,Manager
90,C00014_r1,2025-01-01 08:29:03,Send Revision Note,8,7218,211.8,Supervisor
91,C00014_r2,2025-01-01 08:29:03,Complete process,0,0,0.0,System
92,C00014_r1,2025-01-01 08:29:04,Submit application,8,7218,211.8,Supervisor
93,C00014_r1,2025-01-01 08:29:05,Reject submission,1,922,145.6,Head Manager Assistant
94,C00014_r1,2025-01-01 08:29:06,Complete process,0,0,0.0,System
95,C00015_r0,2025-01-01 08:30:00,Submit application,3,84,43.0,Junior Staff
96,C00015_r0,2025-01-01 08:30:01,Review submission,8,850,100.0,Reviewer
97,C00015_r1,2025-01-01 08:30:01,Submit application,3,84,43.0,Junior Staff
98,C00015_r1,2025-01-01 08:30:02,Review submission,8,850,100.0,Reviewer
99,C00015_r2,2025-01-01 08:30:02,Submit application,3,84,43.0,Junior Staff
100,C00015_r2,2025-01-01 08:30:03,Review submission,8,850,100.0,Reviewer
101,C00015_r0,2025-01-01 08:31:00,Disapprove application,2,130,20.0,review_board
102,C00015_r0,2025-01-01 08:31:01,Revise document,8,932,182.0,Supervisor
103,C00015_r1,2025-01-01 08:31:01,Approve application,2,130,20.0,Manager
104,C00015_r0,2025-01-01 08:31:02,Submit application,10,4495,219.5,Supervisor
105,C00015_r1,2025-01-01 08:31:02,Complete process,0,0,0.0,System
106,C00015_r2,2025-01-01 08:31:02,Disapprove application,2,130,20.0,review_board
107,C00015_r0,2025-01-01 08:31:03,Send Revision Note,10,4495,219.5,Supervisor
108,C00015_r2,2025-01-01 08:31:03,Revise document,8,932,182.0,Supervisor
109,C00015_r2,2025-01-01 08:31:04,Submit application,9,1092,204.7,Senior Analyst
110,C00015_r0,2025-01-01 08:31:04,Accept submission,1,922,145.6,Head Manager Assistant
111,C00015_r0,2025-01-01 08:31:05,Complete process,0,0,0.0,System
112,C00015_r2,2025-01-01 08:31:05,Send Revision Note,9,1092,204.7,Senior Analyst
113,C00015_r2,2025-01-01 08:31:06,Accept submission,1,922,145.6,Head Manager Assistant
114,C00015_r2,2025-01-01 08:31:07,Complete process,0,0,0.0,System
115,C00017_r0,2025-01-01 08:32:00,Start process,5,10,10.0,System
116,C00017_r1,2025-01-01 08:32:01,Start process,5,10,10.0,System
117,C00017_r2,2025-01-01 08:32:02,Start process,5,10,10.0,System
118,C00017_r0,2025-01-01 08:33:00,Check document,2,120,30.0,Clerk
119,C00017_r1,2025-01-01 08:33:01,Check document,2,120,30.0,Clerk
120,C00017_r2,2025-01-01 08:33:02,Check document,2,120,30.0,Clerk
121,C00017_r0,2025-01-01 08:34:00,Submit application,2,143,56.0,Clerk
122,C00018_r0,2025-01-01 08:34:00,Start process,5,10,10.0,System
123,C00018_r1,2025-01-01 08:34:01,Start process,5,10,10.0,System
124,C00017_r1,2025-01-01 08:34:01,Submit application,2,143,56.0,Clerk
125,C00017_r0,2025-01-01 08:34:01,Review submission,8,850,100.0,Reviewer
126,C00017_r2,2025-01-01 08:34:02,Submit application,2,143,56.0,Clerk
127,C00018_r2,2025-01-01 08:34:02,Start process,5,10,10.0,System
128,C00017_r1,2025-01-01 08:34:02,Review submission,8,850,100.0,Reviewer
129,C00017_r2,2025-01-01 08:34:03,Review submission,8,850,100.0,Reviewer
130,C00018_r0,2025-01-01 08:35:00,Check document,2,120,30.0,Clerk
131,C00017_r0,2025-01-01 08:35:00,Approve application,2,130,20.0,Manager
134,C00017_r0,2025-01-01 08:35:01,Complete process,0,0,0.0,System
132,C00018_r1,2025-01-01 08:35:01,Check document,2,120,30.0,Clerk
133,C00017_r1,2025-01-01 08:35:01,Approve application,2,130,20.0,Manager
135,C00018_r2,2025-01-01 08:35:02,Check document,2,120,30.0,Clerk
136,C00017_r2,2025-01-01 08:35:02,Disapprove application,2,130,20.0,review_board
137,C00017_r1,2025-01-01 08:35:02,Complete process,0,0,0.0,System
138,C00017_r2,2025-01-01 08:35:03,Revise document,8,932,182.0,Supervisor
139,C00017_r2,2025-01-01 08:35:04,Submit application,8,5041,199.5,Supervisor
140,C00017_r2,2025-01-01 08:35:05,Send Revision Note,8,5041,199.5,Supervisor
141,C00017_r2,2025-01-01 08:35:06,Reject submission,1,922,145.6,Head Manager Assistant
142,C00017_r2,2025-01-01 08:35:07,Complete process,0,0,0.0,System
143,C00018_r0,2025-01-01 08:36:00,Submit application,3,146,49.0,Clerk
144,C00018_r1,2025-01-01 08:36:01,Submit application,3,146,49.0,Clerk
145,C00018_r0,2025-01-01 08:36:01,Review submission,8,850,100.0,Reviewer
146,C00018_r1,2025-01-01 08:36:02,Review submission,8,850,100.0,Reviewer
147,C00018_r2,2025-01-01 08:36:02,Submit application,3,146,49.0,Clerk
148,C00018_r2,2025-01-01 08:36:03,Review submission,8,850,100.0,Reviewer
149,C00018_r0,2025-01-01 08:37:00,Approve application,2,130,20.0,Manager
150,C00018_r0,2025-01-01 08:37:01,Complete process,0,0,0.0,System
151,C00018_r1,2025-01-01 08:37:01,Disapprove application,2,130,20.0,review_board
152,C00018_r2,2025-01-01 08:37:02,Disapprove application,2,130,20.0,review_board
153,C00018_r1,2025-01-01 08:37:02,Revise document,8,932,182.0,Supervisor
154,C00018_r1,2025-01-01 08:37:03,Send Revision Note,10,2448,214.6,Senior Analyst
155,C00018_r2,2025-01-01 08:37:03,Revise document,8,932,182.0,Supervisor
156,C00018_r1,2025-01-01 08:37:04,Submit application,10,2448,214.6,Senior Analyst
157,C00018_r2,2025-01-01 08:37:04,Send Revision Note,11,3411,221.4,Supervisor
158,C00018_r1,2025-01-01 08:37:05,Reject submission,1,922,145.6,Head Manager Assistant
159,C00018_r2,2025-01-01 08:37:05,Submit application,11,3411,221.4,Supervisor
160,C00018_r1,2025-01-01 08:37:06,Complete process,0,0,0.0,System
161,C00018_r2,2025-01-01 08:37:06,Reject submission,1,922,145.6,Head Manager Assistant
162,C00018_r2,2025-01-01 08:37:07,Complete process,0,0,0.0,System
163,C00020_r0,2025-01-01 08:38:00,Start process,5,10,10.0,System
164,C00020_r1,2025-01-01 08:38:01,Start process,5,10,10.0,System
165,C00020_r2,2025-01-01 08:38:02,Start process,5,10,10.0,System
166,C00020_r0,2025-01-01 08:39:00,Check document,2,120,30.0,Clerk
167,C00020_r1,2025-01-01 08:39:01,Check document,2,120,30.0,Clerk
168,C00020_r2,2025-01-01 08:39:02,Check document,2,120,30.0,Clerk
169,C00020_r0,2025-01-01 08:40:00,Submit application,3,130,30.0,Clerk
170,C00021_r0,2025-01-01 08:40:00,Start process,5,10,10.0,System
171,C00020_r0,2025-01-01 08:40:01,Review submission,8,850,100.0,Reviewer
172,C00020_r1,2025-01-01 08:40:01,Submit application,3,130,30.0,Clerk
173,C00021_r1,2025-01-01 08:40:01,Start process,5,10,10.0,System
175,C00021_r2,2025-01-01 08:40:02,Start process,5,10,10.0,System
176,C00020_r1,2025-01-01 08:40:02,Review submission,8,850,100.0,Reviewer
174,C00020_r2,2025-01-01 08:40:02,Submit application,3,130,30.0,Clerk
177,C00020_r2,2025-01-01 08:40:03,Review submission,8,850,100.0,Reviewer
178,C00020_r0,2025-01-01 08:41:00,Approve application,2,130,20.0,Manager
179,C00021_r0,2025-01-01 08:41:00,Check document,2,120,30.0,Clerk
181,C00021_r1,2025-01-01 08:41:01,Check document,2,120,30.0,Clerk
182,C00020_r0,2025-01-01 08:41:01,Complete process,0,0,0.0,System
180,C00020_r1,2025-01-01 08:41:01,Approve application,2,130,20.0,Manager
185,C00021_r2,2025-01-01 08:41:02,Check document,2,120,30.0,Clerk
183,C00020_r2,2025-01-01 08:41:02,Disapprove application,2,130,20.0,review_board
184,C00020_r1,2025-01-01 08:41:02,Complete process,0,0,0.0,System
186,C00020_r2,2025-01-01 08:41:03,Revise document,8,932,182.0,Supervisor
187,C00020_r2,2025-01-01 08:41:04,Send Revision Note,8,2278,202.8,Senior Analyst
188,C00020_r2,2025-01-01 08:41:05,Submit application,8,2278,202.8,Senior Analyst
189,C00020_r2,2025-01-01 08:41:06,Reject submission,1,922,145.6,Head Manager Assistant
190,C00020_r2,2025-01-01 08:41:07,Complete process,0,0,0.0,System
191,C00021_r0,2025-01-01 08:42:00,Submit application,3,127,50.0,Clerk
192,C00021_r0,2025-01-01 08:42:01,Review submission,8,850,100.0,Reviewer
193,C00021_r1,2025-01-01 08:42:01,Submit application,3,127,50.0,Clerk
194,C00021_r1,2025-01-01 08:42:02,Review submission,8,850,100.0,Reviewer
195,C00021_r2,2025-01-01 08:42:02,Submit application,3,127,50.0,Clerk
196,C00021_r2,2025-01-01 08:42:03,Review submission,8,850,100.0,Reviewer
197,C00021_r0,2025-01-01 08:43:00,Approve application,2,130,20.0,Manager
198,C00021_r0,2025-01-01 08:43:01,Complete process,0,0,0.0,System
199,C00021_r1,2025-01-01 08:43:01,Approve application,2,130,20.0,Manager
200,C00021_r1,2025-01-01 08:43:02,Complete process,0,0,0.0,System
201,C00021_r2,2025-01-01 08:43:02,Disapprove application,2,130,20.0,review_board
202,C00021_r2,2025-01-01 08:43:03,Revise document,8,932,182.0,Supervisor
203,C00021_r2,2025-01-01 08:43:04,Submit application,8,3237,222.2,Supervisor
204,C00021_r2,2025-01-01 08:43:05,Send Revision Note,8,3237,222.2,Supervisor
205,C00021_r2,2025-01-01 08:43:06,Reject submission,1,922,145.6,Head Manager Assistant
206,C00021_r2,2025-01-01 08:43:07,Complete process,0,0,0.0,System
207,C00023_r0,2025-01-01 08:44:00,Start process,5,10,10.0,System
208,C00023_r1,2025-01-01 08:44:01,Start process,5,10,10.0,System
209,C00023_r2,2025-01-01 08:44:02,Start process,5,10,10.0,System
210,C00023_r0,2025-01-01 08:45:00,Check document,2,120,30.0,Clerk
211,C00023_r1,2025-01-01 08:45:01,Check document,2,120,30.0,Clerk
212,C00023_r2,2025-01-01 08:45:02,Check document,2,120,30.0,Clerk
213,C00023_r0,2025-01-01 08:46:00,Submit application,3,86,52.0,Junior Staff
214,C00023_r0,2025-01-01 08:46:01,Review submission,8,850,100.0,Reviewer
215,C00023_r1,2025-01-01 08:46:01,Submit application,3,86,52.0,Junior Staff
216,C00023_r2,2025-01-01 08:46:02,Submit application,3,86,52.0,Junior Staff
217,C00023_r1,2025-01-01 08:46:02,Review submission,8,850,100.0,Reviewer
218,C00023_r2,2025-01-01 08:46:03,Review submission,8,850,100.0,Reviewer
219,C00023_r0,2025-01-01 08:47:00,Approve application,2,130,20.0,Manager
220,C00023_r1,2025-01-01 08:47:01,Approve application,2,130,20.0,Manager
221,C00023_r0,2025-01-01 08:47:01,Complete process,0,0,0.0,System
222,C00023_r1,2025-01-01 08:47:02,Complete process,0,0,0.0,System
223,C00023_r2,2025-01-01 08:47:02,Disapprove application,2,130,20.0,review_board
224,C00023_r2,2025-01-01 08:47:03,Revise document,8,932,182.0,Supervisor
225,C00023_r2,2025-01-01 08:47:04,Send Revision Note,11,2698,184.3,Supervisor
226,C00023_r2,2025-01-01 08:47:05,Submit application,11,2698,184.3,Supervisor
227,C00023_r2,2025-01-01 08:47:06,Reject submission,1,922,145.6,Head Manager Assistant
228,C00023_r2,2025-01-01 08:47:07,Complete process,0,0,0.0,System
229,C00025_r0,2025-01-01 08:48:00,Start process,5,10,10.0,System
230,C00025_r1,2025-01-01 08:48:01,Start process,5,10,10.0,System
231,C00025_r2,2025-01-01 08:48:02,Start process,5,10,10.0,System
232,C00025_r0,2025-01-01 08:49:00,Check document,2,120,30.0,Clerk
233,C00025_r1,2025-01-01 08:49:01,Check document,2,120,30.0,Clerk
234,C00025_r2,2025-01-01 08:49:02,Check document,2,120,30.0,Clerk
235,C00025_r0,2025-01-01 08:50:00,Submit application,1,134,60.0,Clerk
236,C00026_r0,2025-01-01 08:50:00,Start process,5,10,10.0,System
237,C00025_r0,2025-01-01 08:50:01,Review submission,8,850,100.0,Reviewer
238,C00025_r1,2025-01-01 08:50:01,Submit application,1,134,60.0,Clerk
239,C00026_r1,2025-01-01 08:50:01,Start process,5,10,10.0,System
240,C00025_r2,2025-01-01 08:50:02,Submit application,1,134,60.0,Clerk
241,C00026_r2,2025-01-01 08:50:02,Start process,5,10,10.0,System
242,C00025_r1,2025-01-01 08:50:02,Review submission,8,850,100.0,Reviewer
243,C00025_r2,2025-01-01 08:50:03,Review submission,8,850,100.0,Reviewer
244,C00026_r0,2025-01-01 08:51:00,Check document,2,120,30.0,Clerk
245,C00025_r0,2025-01-01 08:51:00,Disapprove application,2,130,20.0,review_board
246,C00026_r1,2025-01-01 08:51:01,Check document,2,120,30.0,Clerk
247,C00025_r0,2025-01-01 08:51:01,Revise document,8,932,182.0,Supervisor
248,C00025_r1,2025-01-01 08:51:01,Disapprove application,2,130,20.0,review_board
249,C00025_r1,2025-01-01 08:51:02,Revise document,8,932,182.0,Supervisor
250,C00026_r2,2025-01-01 08:51:02,Check document,2,120,30.0,Clerk
251,C00025_r2,2025-01-01 08:51:02,Disapprove application,2,130,20.0,review_board
252,C00025_r0,2025-01-01 08:51:02,Send Revision Note,9,2194,236.3,Senior Analyst
253,C00025_r0,2025-01-01 08:51:03,Submit application,9,2194,236.3,Senior Analyst
254,C00025_r1,2025-01-01 08:51:03,Submit application,8,4402,213.3,Senior Analyst
255,C00025_r2,2025-01-01 08:51:03,Revise document,8,932,182.0,Supervisor
256,C00025_r2,2025-01-01 08:51:04,Submit application,8,5461,205.3,Senior Analyst
257,C00025_r1,2025-01-01 08:51:04,Send Revision Note,8,4402,213.3,Senior Analyst
258,C00025_r0,2025-01-01 08:51:04,Accept submission,1,922,145.6,Head Manager Assistant
259,C00025_r2,2025-01-01 08:51:05,Send Revision Note,8,5461,205.3,Senior Analyst
260,C00025_r0,2025-01-01 08:51:05,Complete process,0,0,0.0,System
261,C00025_r1,2025-01-01 08:51:05,Reject submission,1,922,145.6,Head Manager Assistant
262,C00025_r1,2025-01-01 08:51:06,Complete process,0,0,0.0,System
263,C00025_r2,2025-01-01 08:51:06,Accept submission,1,922,145.6,Head Manager Assistant
264,C00025_r2,2025-01-01 08:51:07,Complete process,0,0,0.0,System
265,C00027_r0,2025-01-01 08:52:00,Start process,5,10,10.0,System
266,C00026_r0,2025-01-01 08:52:00,Submit application,1,118,47.0,Junior Staff
268,C00026_r1,2025-01-01 08:52:01,Submit application,1,118,47.0,Junior Staff
269,C00027_r1,2025-01-01 08:52:01,Start process,5,10,10.0,System
267,C00026_r0,2025-01-01 08:52:01,Review submission,8,850,100.0,Reviewer
270,C00026_r2,2025-01-01 08:52:02,Submit application,1,118,47.0,Junior Staff
271,C00027_r2,2025-01-01 08:52:02,Start process,5,10,10.0,System
272,C00026_r1,2025-01-01 08:52:02,Review submission,8,850,100.0,Reviewer
273,C00026_r2,2025-01-01 08:52:03,Review submission,8,850,100.0,Reviewer
274,C00027_r0,2025-01-01 08:53:00,Check document,2,120,30.0,Clerk
275,C00026_r0,2025-01-01 08:53:00,Disapprove application,2,130,20.0,review_board
276,C00026_r1,2025-01-01 08:53:01,Approve application,2,130,20.0,Manager
277,C00026_r0,2025-01-01 08:53:01,Revise document,8,932,182.0,Supervisor
278,C00027_r1,2025-01-01 08:53:01,Check document,2,120,30.0,Clerk
279,C00026_r1,2025-01-01 08:53:02,Complete process,0,0,0.0,System
280,C00026_r0,2025-01-01 08:53:02,Submit application,11,9898,195.0,Supervisor
281,C00026_r2,2025-01-01 08:53:02,Disapprove application,2,130,20.0,review_board
282,C00027_r2,2025-01-01 08:53:02,Check document,2,120,30.0,Clerk
283,C00026_r0,2025-01-01 08:53:03,Send Revision Note,11,9898,195.0,Supervisor
284,C00026_r2,2025-01-01 08:53:03,Revise document,8,932,182.0,Supervisor
285,C00026_r2,2025-01-01 08:53:04,Submit application,9,4228,211.9,Supervisor
286,C00026_r0,2025-01-01 08:53:04,Reject submission,1,922,145.6,Head Manager Assistant
287,C00026_r2,2025-01-01 08:53:05,Send Revision Note,9,4228,211.9,Supervisor
288,C00026_r0,2025-01-01 08:53:05,Complete process,0,0,0.0,System
289,C00026_r2,2025-01-01 08:53:06,Reject submission,1,922,145.6,Head Manager Assistant
290,C00026_r2,2025-01-01 08:53:07,Complete process,0,0,0.0,System
291,C00027_r0,2025-01-01 08:54:00,Submit application,2,149,44.0,Clerk
292,C00028_r0,2025-01-01 08:54:00,Start process,5,10,10.0,System
293,C00027_r0,2025-01-01 08:54:01,Review submission,8,850,100.0,Reviewer
294,C00027_r1,2025-01-01 08:54:01,Submit application,2,149,44.0,Clerk
295,C00028_r1,2025-01-01 08:54:01,Start process,5,10,10.0,System
297,C00027_r1,2025-01-01 08:54:02,Review submission,8,850,100.0,Reviewer
298,C00027_r2,2025-01-01 08:54:02,Submit application,2,149,44.0,Clerk
296,C00028_r2,2025-01-01 08:54:02,Start process,5,10,10.0,System
299,C00027_r2,2025-01-01 08:54:03,Review submission,8,850,100.0,Reviewer
300,C00027_r0,2025-01-01 08:55:00,Disapprove application,2,130,20.0,review_board
301,C00028_r0,2025-01-01 08:55:00,Check document,2,120,30.0,Clerk
303,C00028_r1,2025-01-01 08:55:01,Check document,2,120,30.0,Clerk
304,C00027_r0,2025-01-01 08:55:01,Revise document,8,932,182.0,Supervisor
302,C00027_r1,2025-01-01 08:55:01,Disapprove application,2,130,20.0,review_board
306,C00027_r1,2025-01-01 08:55:02,Revise document,8,932,182.0,Supervisor
305,C00028_r2,2025-01-01 08:55:02,Check document,2,120,30.0,Clerk
308,C00027_r0,2025-01-01 08:55:02,Send Revision Note,10,8348,188.4,Supervisor
307,C00027_r2,2025-01-01 08:55:02,Approve application,2,130,20.0,Manager
309,C00027_r0,2025-01-01 08:55:03,Submit application,10,8348,188.4,Supervisor
310,C00027_r2,2025-01-01 08:55:03,Complete process,0,0,0.0,System
311,C00027_r1,2025-01-01 08:55:03,Submit application,11,1591,231.0,Supervisor
312,C00027_r0,2025-01-01 08:55:04,Accept submission,1,922,145.6,Head Manager Assistant
313,C00027_r1,2025-01-01 08:55:04,Send Revision Note,11,1591,231.0,Supervisor
314,C00027_r1,2025-01-01 08:55:05,Reject submission,1,922,145.6,Head Manager Assistant
315,C00027_r0,2025-01-01 08:55:05,Complete process,0,0,0.0,System
316,C00027_r1,2025-01-01 08:55:06,Complete process,0,0,0.0,System
317,C00028_r0,2025-01-01 08:56:00,Submit application,1,130,30.0,Clerk
318,C00028_r0,2025-01-01 08:56:01,Review submission,8,850,100.0,Reviewer
319,C00028_r1,2025-01-01 08:56:01,Submit application,1,130,30.0,Clerk
320,C00028_r1,2025-01-01 08:56:02,Review submission,8,850,100.0,Reviewer
321,C00028_r2,2025-01-01 08:56:02,Submit application,1,130,30.0,Clerk
322,C00028_r2,2025-01-01 08:56:03,Review submission,8,850,100.0,Reviewer
323,C00028_r0,2025-01-01 08:57:00,Disapprove application,2,130,20.0,review_board
324,C00028_r1,2025-01-01 08:57:01,Approve application,2,130,20.0,Manager
325,C00028_r0,2025-01-01 08:57:01,Revise document,8,932,182.0,Supervisor
328,C00028_r2,2025-01-01 08:57:02,Disapprove application,2,130,20.0,review_board
326,C00028_r0,2025-01-01 08:57:02,Submit application,10,2185,206.2,Supervisor
327,C00028_r1,2025-01-01 08:57:02,Complete process,0,0,0.0,System
329,C00028_r2,2025-01-01 08:57:03,Revise document,8,932,182.0,Supervisor
330,C00028_r0,2025-01-01 08:57:03,Send Revision Note,10,2185,206.2,Supervisor
331,C00028_r0,2025-01-01 08:57:04,Reject submission,1,922,145.6,Head Manager Assistant
332,C00028_r2,2025-01-01 08:57:04,Send Revision Note,8,3008,232.1,Senior Analyst
333,C00028_r0,2025-01-01 08:57:05,Complete process,0,0,0.0,System
334,C00028_r2,2025-01-01 08:57:05,Submit application,8,3008,232.1,Senior Analyst
335,C00028_r2,2025-01-01 08:57:06,Reject submission,1,922,145.6,Head Manager Assistant
336,C00028_r2,2025-01-01 08:57:07,Complete process,0,0,0.0,System
337,C00031_r0,2025-01-01 09:00:00,Start process,5,10,10.0,System
338,C00031_r1,2025-01-01 09:00:01,Start process,5,10,10.0,System
339,C00031_r2,2025-01-01 09:00:02,Start process,5,10,10.0,System
340,C00031_r0,2025-01-01 09:01:00,Check document,2,120,30.0,Clerk
341,C00031_r1,2025-01-01 09:01:01,Check document,2,120,30.0,Clerk
342,C00031_r2,2025-01-01 09:01:02,Check document,2,120,30.0,Clerk
343,C00031_r0,2025-01-01 09:02:00,Submit application,2,117,53.0,Junior Staff
344,C00031_r0,2025-01-01 09:02:01,Review submission,8,850,100.0,Reviewer
345,C00031_r1,2025-01-01 09:02:01,Submit application,2,117,53.0,Junior Staff
346,C00031_r1,2025-01-01 09:02:02,Review submission,8,850,100.0,Reviewer
